utc_time,x_error (m),y_error  (m),z_error (m),satclockerror (m),hour,minute,dow,doy,hour_sin,hour_cos,doy_sin,doy_cos
2025-09-03 01:45:00,-1.0402190376596032,-0.1355977237586131,-0.961705028218138,-0.6145397806116676,1,45,2,246,0.25881904510252074,0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 02:00:00,-0.9687513796192212,-0.1130275863212717,-0.9163714131249204,-0.5920418215276775,2,0,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 02:15:00,-0.8972837215788386,-0.0904574488839304,-0.8710377980317031,-0.5695438624436874,2,15,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 02:30:00,-0.8258160635384559,-0.0678873114465887,-0.8257041829384859,-0.5470459033596979,2,30,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 02:45:00,-0.7543484054980738,-0.0453171740092473,-0.7803705678452685,-0.5245479442757078,2,45,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 03:00:00,-0.6828807474576917,-0.0227470365719058,-0.7350369527520509,-0.5020499851917185,3,0,2,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046
2025-09-03 03:15:00,-0.6114130894173091,-0.0001768991345643,-0.6897033376588337,-0.4795520261077283,3,15,2,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046
2025-09-03 03:30:00,-0.5399454313769265,0.022393238302777,-0.6443697225656164,-0.457054067023739,3,30,2,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046
2025-09-03 03:45:00,-0.4684777733365443,0.0449633757401185,-0.5990361074723989,-0.4345561079397488,3,45,2,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046
2025-09-03 04:00:00,-0.3970101152961617,0.06753351317746,-0.5537024923791816,-0.4120581488557595,4,0,2,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 04:15:00,-0.3255424572557795,0.0901036506148014,-0.5083688772859644,-0.3895601897717693,4,15,2,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 04:30:00,-0.2540747992153968,0.1126737880521427,-0.4630352621927469,-0.36706223068778,4,30,2,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 04:45:00,-0.1826071411750146,0.1352439254894842,-0.4177016470995294,-0.3445642716037898,4,45,2,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 05:00:00,-0.111139483134632,0.1578140629268256,-0.3723680320063122,-0.3220663125197996,5,0,2,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046
2025-09-03 05:15:00,-0.0396718250942496,0.1803842003641671,-0.3270344169130948,-0.2995683534358103,5,15,2,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046
2025-09-03 05:30:00,0.0317958329461325,0.2029543378015084,-0.2817008018198773,-0.2770703943518202,5,30,2,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046
2025-09-03 05:45:00,0.1032634909865149,0.22552447523885,-0.23636718672666,-0.2545724352678308,5,45,2,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046
2025-09-03 06:00:00,0.1747311490268975,0.2480946126761915,-0.1910335716334427,-0.2320744761838406,6,0,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046
2025-09-03 06:15:00,0.2461988070672796,0.2706647501135329,-0.1456999565402251,-0.2095765170998513,6,15,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046
2025-09-03 06:30:00,0.317666465107662,0.2932348875508744,-0.1003663414470078,-0.1870785580158611,6,30,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046
2025-09-03 06:45:00,0.3891341231480446,0.3158050249882159,-0.0550327263537905,-0.1645805989318718,6,45,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046
2025-09-03 07:00:00,0.4606017811884269,0.3383751624255574,-0.0096991112605732,-0.1420826398478816,7,0,2,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 07:15:00,0.5320694392288094,0.3609452998628988,0.0356345038326442,-0.1195846807638923,7,15,2,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 07:30:00,0.6035370972691918,0.3835154373002403,0.0809681189258615,-0.0970867216799021,7,30,2,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 07:45:00,0.6750047553095744,0.4060855747375818,0.1263017340190788,-0.0745887625959119,7,45,2,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 08:00:00,0.7464724133499563,0.4286557121749232,0.1716353491122963,-0.0520908035119226,8,0,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046
2025-09-03 08:15:00,0.8179400713903389,0.4512258496122647,0.2169689642055136,-0.0295928444279324,8,15,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046
2025-09-03 08:30:00,0.8894077294307211,0.4737959870496062,0.2623025792987309,-0.0070948853439431,8,30,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046
2025-09-03 08:45:00,0.960875387471104,0.4963661244869476,0.3076361943919484,0.015403073740047,8,45,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046
2025-09-03 09:00:00,1.032343045511486,0.5189362619242891,0.3529698094851655,0.0379010328240363,9,0,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046
2025-09-03 09:15:00,1.1038107035518685,0.5415063993616306,0.3983034245783828,0.0603989919080256,9,15,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046
2025-09-03 09:30:00,1.1752783615922506,0.5640765367989721,0.4436370396716003,0.0828969509920158,9,30,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046
2025-09-03 09:45:00,1.2467460196326332,0.5866466742363136,0.4889706547648176,0.1053949100760051,9,45,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046
2025-09-03 10:00:00,1.2467460196326332,0.6092168116736549,0.5343042698580348,0.1053949100760051,10,0,2,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 10:15:00,1.0925856756584569,0.6317869491109964,0.5461186974051032,0.0721577395771203,10,15,2,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 10:30:00,1.0925856756584569,0.6543570865483379,0.5461186974051032,-0.0066470970540943,10,30,2,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 10:45:00,1.1624258476257476,0.6769272239856794,0.6392536374542982,-0.0066470970540943,10,45,2,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 11:00:00,1.1624258476257476,0.6994973614230209,0.6392536374542982,-0.0066470970540943,11,0,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046
2025-09-03 11:15:00,0.6426110812662683,0.7220674988603624,1.1176289609016132,-0.0306592674734888,11,15,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046
2025-09-03 11:30:00,0.1227963149067886,0.7446376362977039,1.5960042843489284,-0.0546714378928843,11,30,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046
2025-09-03 11:45:00,0.1227963149067886,0.7672077737350451,1.5960042843489284,-0.0546714378928843,11,45,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046
2025-09-03 12:00:00,1.0551669709340177,0.7897779111723866,0.6124291967802441,-0.0066470970540943,12,0,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 12:15:00,1.0551669709340177,0.8123480486097281,0.6124291967802441,0.0721577395771203,12,15,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 12:30:00,0.7440001617814824,0.8349181860470696,0.716252275077693,0.1361904545756375,12,30,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 12:45:00,0.432833352628947,0.857488323484411,0.8273821538610404,0.2790280062053684,12,45,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 13:00:00,0.1216665434764116,0.8800584609217524,0.938512032644388,0.4218655578351002,13,0,2,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 13:15:00,0.1216665434764116,0.902628598359094,0.938512032644388,0.4218655578351002,13,15,2,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 13:30:00,0.6608815023747283,0.9251987357964354,0.5511633919113627,0.0932883131034621,13,30,2,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 13:45:00,0.7661118432332638,0.9477688732337768,0.4999630450926846,-0.0527865111507736,13,45,2,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 14:00:00,0.6608815023747283,0.9703390106711184,0.469144896096802,-0.0527865111507736,14,0,2,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046
2025-09-03 14:15:00,0.02896609936564,0.99290914810846,0.3074904025125486,-0.0824818775294246,14,15,2,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046
2025-09-03 14:30:00,-0.7081796445019835,1.0154792855458012,0.1458359089282952,-0.1121772439080755,14,30,2,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046
2025-09-03 14:45:00,-1.445325388369607,1.0380494229831427,-0.015818584655958,-0.1418726102867256,14,45,2,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046
2025-09-03 15:00:00,-2.182471132237231,1.0606195604204842,-0.1774730782402114,-0.1715679766653774,15,0,2,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046
2025-09-03 15:15:00,-2.182471132237231,1.0831896978578257,-0.1774730782402114,-0.2012633430440283,15,15,2,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046
2025-09-03 15:30:00,0.7403441524985395,1.1057598352951672,0.00225808599147,-0.2892008900810783,15,30,2,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046
2025-09-03 15:45:00,0.7826998748563343,1.128329972732509,0.1650755330148112,-0.3680055957489536,15,45,2,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046
2025-09-03 16:00:00,0.7826998748563343,1.1509001101698502,0.1775142491559977,-0.5810636496730768,16,0,2,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046
2025-09-03 16:15:00,0.8250555972141294,1.1734702476071917,0.3527704123205251,-0.7941217035971998,16,15,2,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046
2025-09-03 16:30:00,0.8674113195719242,1.1960403850445331,0.5280265754850527,-1.007179757521324,16,30,2,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046
2025-09-03 16:45:00,0.9097670419297188,1.2186105224818744,0.70328273864958,-1.220237811445447,16,45,2,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046
2025-09-03 17:00:00,0.9521227642875136,1.241180659919216,0.8785389018141079,-1.43329586536957,17,0,2,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 17:15:00,0.9944784866453084,1.2637507973565574,1.0537950649786352,-1.6463539192936931,17,15,2,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 17:30:00,1.036834209003103,1.2863209347938989,1.229051228143163,-1.8594119732178167,17,30,2,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 17:45:00,1.0791899313608984,1.3088910722312403,1.4043073913076904,-2.0724700271419403,17,45,2,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 18:00:00,1.1215456537186932,1.3314612096685818,1.579563554472218,-2.2855280810660634,18,0,2,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046
2025-09-03 18:15:00,1.1639013760764878,1.354031347105923,1.7548197176367455,-2.498586134990187,18,15,2,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046
2025-09-03 18:30:00,1.2062570984342826,1.3766014845432648,1.930075880801273,-2.7116441889143106,18,30,2,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046
2025-09-03 18:45:00,1.2486128207920777,1.3991716219806063,2.1053320439658005,-2.9247022428384337,18,45,2,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046
2025-09-03 19:00:00,1.2486128207920777,1.3991716219806063,2.2805882071303283,-2.9247022428384337,19,0,2,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046
2025-09-03 19:15:00,1.0032634912915877,1.311928682918692,2.291309192874506,-2.5932251004187035,19,15,2,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046
2025-09-03 19:30:00,0.7155584394333027,1.2021156064194365,2.302030178618684,-2.0486899040748487,19,30,2,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046
2025-09-03 19:45:00,0.4278533875750174,1.092302529920181,2.312751164362861,-1.504154707730995,19,45,2,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046
2025-09-03 20:00:00,0.1401483357167323,0.9824894534209254,2.312751164362861,-0.9596195113871407,20,0,2,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 20:15:00,-0.1433024494746148,0.9171642746674176,2.218671354343023,-0.6215847050733865,20,15,2,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 20:30:00,-0.4267532346659621,0.8518390959139099,2.1138705585790074,-0.2835498987596312,20,30,2,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 20:45:00,-0.7102040198573093,0.7865139171604022,2.0090697628149914,0.0544849075541221,20,45,2,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 21:00:00,-0.9936548050486564,0.7211887384068945,1.9042689670509751,0.3925197138678765,21,0,2,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046
2025-09-03 21:15:00,-1.0685243305689034,0.7185537096568478,1.7705886618712896,0.8373236583522923,21,15,2,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046
2025-09-03 21:30:00,-1.1433938560891497,0.7159186809068013,1.6369083566916038,1.282127602836708,21,30,2,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046
2025-09-03 21:45:00,-1.2182633816093966,0.7132836521567548,1.503228051511918,1.7269315473211235,21,45,2,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046
2025-09-03 22:00:00,-1.2931329071296431,0.7132836521567548,1.369547746332232,2.03413993411745,22,0,2,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046
2025-09-03 22:15:00,-1.4189330565934513,0.7233291907501139,1.1608250233660835,2.03413993411745,22,15,2,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046
2025-09-03 22:30:00,-1.5447332060572587,0.7360097580935195,0.9521023003999348,1.8965443764293608,22,30,2,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046
2025-09-03 22:45:00,-1.6705333555210669,0.7486903254369252,0.743379577433786,1.758948818741272,22,45,2,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046
2025-09-03 23:00:00,-1.7963335049848743,0.7486903254369252,0.5346568544676372,1.621353261053183,23,0,2,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046
2025-09-03 23:15:00,-1.928212149772171,0.726978530087403,0.1753282475360958,1.4892710093150967,23,15,2,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046
2025-09-03 23:30:00,-2.060090794559468,0.6925861673944755,-0.184000359395446,1.357188757577011,23,30,2,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046
2025-09-03 23:45:00,-2.191969439346764,0.658193804701548,-0.5433289663269878,1.2251065058389248,23,45,2,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046
2025-09-04 00:00:00,-2.216638126634499,0.6238014420086203,-0.9026575732585294,1.0930242541008388,0,0,3,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 00:15:00,-2.216638126634499,0.5542126146221964,-1.101268507672598,0.6124890082117832,0,15,3,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 00:30:00,-2.109428169134937,0.4846237872357724,-1.2998794420866668,0.1319537623227276,0,30,3,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 00:45:00,-2.002218211635376,0.4150349598493484,-1.4984903765007358,-0.348581483566327,0,45,3,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 01:00:00,-1.895008254135814,0.3454461324629245,-1.6971013109148043,-0.8291167294553835,1,0,3,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 01:15:00,-1.7073372827762905,0.2128172677492357,-1.7622173958418268,-1.083899820886301,1,15,3,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 01:30:00,-1.519666311416767,0.0801884030355469,-1.8273334807688488,-1.3386829123172193,1,30,3,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 01:45:00,-1.3319953400572435,-0.0524404616781418,-1.892449565695871,-1.593466003748136,1,45,3,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 02:00:00,-1.14432436869772,-0.1671338463411929,-1.9106467241920448,-1.8163228562542304,2,0,3,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 02:15:00,-1.1246224611299236,-0.1671338463411929,-1.9106467241920448,-1.8163228562542304,2,15,3,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 02:30:00,-1.1049205535621276,-0.149198366290555,-1.8637277977611963,-1.784396617329406,2,30,3,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 02:45:00,-1.0852186459943316,-0.1312628862399173,-1.816808871330348,-1.7524703784045823,2,45,3,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 03:00:00,-1.0655167384265352,-0.1133274061892796,-1.7698899448994996,-1.7205441394797585,3,0,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134
2025-09-04 03:15:00,-1.0458148308587387,-0.0953919261386419,-1.7229710184686513,-1.6886179005549335,3,15,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134
2025-09-04 03:30:00,-1.0261129232909427,-0.0774564460880043,-1.676052092037803,-1.6566916616301102,3,30,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134
2025-09-04 03:45:00,-1.0064110157231467,-0.0595209660373666,-1.6291331656069543,-1.6247654227052857,3,45,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134
2025-09-04 04:00:00,-0.9867091081553502,-0.0415854859867289,-1.582214239176106,-1.5928391837804623,4,0,3,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134
2025-09-04 04:15:00,-0.9670072005875536,-0.023650005936091,-1.5352953127452578,-1.5609129448556376,4,15,3,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134
2025-09-04 04:30:00,-0.9473052930197576,-0.0057145258854533,-1.4883763863144093,-1.528986705930813,4,30,3,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134
2025-09-04 04:45:00,-0.9276033854519616,0.0122209541651843,-1.441457459883561,-1.4970604670059895,4,45,3,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134
2025-09-04 05:00:00,-0.9079014778841652,0.0301564342158219,-1.3945385334527127,-1.4651342280811654,5,0,3,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134
2025-09-04 05:15:00,-0.8881995703163688,0.0480919142664596,-1.347619607021864,-1.433207989156341,5,15,3,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134
2025-09-04 05:30:00,-0.8684976627485728,0.0660273943170973,-1.3007006805910155,-1.4012817502315174,5,30,3,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134
2025-09-04 05:45:00,-0.8487957551807768,0.083962874367735,-1.2537817541601672,-1.369355511306693,5,45,3,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134
2025-09-04 06:00:00,-0.8290938476129803,0.1018983544183729,-1.206862827729319,-1.3374292723818684,6,0,3,247,1.0,6.123233995736766e-17,-0.8958392907349089,-0.4443781781046134
2025-09-04 06:15:00,-0.8093919400451839,0.1198338344690104,-1.1599439012984707,-1.305503033457045,6,15,3,247,1.0,6.123233995736766e-17,-0.8958392907349089,-0.4443781781046134
2025-09-04 06:30:00,-0.7896900324773878,0.1377693145196481,-1.1130249748676224,-1.2735767945322205,6,30,3,247,1.0,6.123233995736766e-17,-0.8958392907349089,-0.4443781781046134
2025-09-04 06:45:00,-0.7699881249095918,0.1557047945702858,-1.066106048436774,-1.241650555607397,6,45,3,247,1.0,6.123233995736766e-17,-0.8958392907349089,-0.4443781781046134
2025-09-04 07:00:00,-0.7502862173417953,0.1736402746209235,-1.0191871220059252,-1.2097243166825724,7,0,3,247,0.9659258262890683,-0.25881904510252063,-0.8958392907349089,-0.4443781781046134
2025-09-04 07:15:00,-0.7305843097739989,0.1915757546715611,-0.9722681955750768,-1.177798077757748,7,15,3,247,0.9659258262890683,-0.25881904510252063,-0.8958392907349089,-0.4443781781046134
2025-09-04 07:30:00,-0.7108824022062029,0.2095112347221988,-0.9253492691442288,-1.1458718388329243,7,30,3,247,0.9659258262890683,-0.25881904510252063,-0.8958392907349089,-0.4443781781046134
2025-09-04 07:45:00,-0.6911804946384068,0.2274467147728365,-0.8784303427133803,-1.1139455999081005,7,45,3,247,0.9659258262890683,-0.25881904510252063,-0.8958392907349089,-0.4443781781046134
2025-09-04 08:00:00,-0.6714785870706104,0.2453821948234744,-0.8315114162825317,-1.0820193609832758,8,0,3,247,0.8660254037844387,-0.4999999999999998,-0.8958392907349089,-0.4443781781046134
2025-09-04 08:15:00,-0.6517766795028139,0.2633176748741121,-0.7845924898516834,-1.0500931220584522,8,15,3,247,0.8660254037844387,-0.4999999999999998,-0.8958392907349089,-0.4443781781046134
2025-09-04 08:30:00,-0.6320747719350179,0.2812531549247498,-0.737673563420835,-1.0181668831336277,8,30,3,247,0.8660254037844387,-0.4999999999999998,-0.8958392907349089,-0.4443781781046134
2025-09-04 08:45:00,-0.6123728643672219,0.2991886349753875,-0.6907546369899867,-0.986240644208804,8,45,3,247,0.8660254037844387,-0.4999999999999998,-0.8958392907349089,-0.4443781781046134
2025-09-04 09:00:00,-0.5926709567994255,0.3171241150260251,-0.6438357105591382,-0.9543144052839796,9,0,3,247,0.7071067811865476,-0.7071067811865475,-0.8958392907349089,-0.4443781781046134
2025-09-04 09:15:00,-0.5729690492316291,0.335059595076663,-0.5969167841282897,-0.9223881663591554,9,15,3,247,0.7071067811865476,-0.7071067811865475,-0.8958392907349089,-0.4443781781046134
2025-09-04 09:30:00,-0.553267141663833,0.3529950751273008,-0.5499978576974416,-0.8904619274343318,9,30,3,247,0.7071067811865476,-0.7071067811865475,-0.8958392907349089,-0.4443781781046134
2025-09-04 09:45:00,-0.533565234096037,0.3709305551779384,-0.503078931266593,-0.8585356885095073,9,45,3,247,0.7071067811865476,-0.7071067811865475,-0.8958392907349089,-0.4443781781046134
2025-09-04 10:00:00,-0.5138633265282405,0.3888660352285761,-0.4561600048357447,-0.826609449584683,10,0,3,247,0.49999999999999994,-0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 10:15:00,-0.4941614189604441,0.4068015152792137,-0.4092410784048963,-0.7946832106598594,10,15,3,247,0.49999999999999994,-0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 10:30:00,-0.4744595113926478,0.4247369953298515,-0.3623221519740477,-0.762756971735035,10,30,3,247,0.49999999999999994,-0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 10:45:00,-0.4547576038248516,0.4426724753804891,-0.3154032255431993,-0.7308307328102105,10,45,3,247,0.49999999999999994,-0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 11:00:00,-0.4350556962570553,0.4606079554311268,-0.2684842991123513,-0.698904493885387,11,0,3,247,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.4443781781046134
2025-09-04 11:15:00,-0.4153537886892593,0.4785434354817646,-0.2215653726815026,-0.6669782549605625,11,15,3,247,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.4443781781046134
2025-09-04 11:30:00,-0.3956518811214631,0.4964789155324023,-0.1746464462506542,-0.6350520160357389,11,30,3,247,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.4443781781046134
2025-09-04 11:45:00,-0.3759499735536669,0.5144143955830401,-0.1277275198198057,-0.6031257771109145,11,45,3,247,0.258819045102521,-0.9659258262890682,-0.8958392907349089,-0.4443781781046134
2025-09-04 12:00:00,-0.3562480659858706,0.5323498756336777,-0.0808085933889573,-0.57119953818609,12,0,3,247,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 12:15:00,-0.3365461584180744,0.5502853556843156,-0.0338896669581092,-0.5392732992612667,12,15,3,247,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 12:30:00,-0.3168442508502782,0.5682208357349533,0.0130292594727393,-0.5073470603364422,12,30,3,247,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 12:45:00,-0.2971423432824817,0.5861563157855909,0.0599481859035876,-0.4754208214116177,12,45,3,247,1.2246467991473532e-16,-1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 13:00:00,-0.2774404357146854,0.6040917958362287,0.106867112334436,-0.4434945824867942,13,0,3,247,-0.2588190451025208,-0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 13:15:00,-0.2577385281468896,0.6220272758868663,0.1537860387652846,-0.4115683435619697,13,15,3,247,-0.2588190451025208,-0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 13:30:00,-0.2380366205790929,0.6399627559375041,0.2007049651961327,-0.3796421046371453,13,30,3,247,-0.2588190451025208,-0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 13:45:00,-0.2183347130112971,0.6578982359881419,0.2476238916269811,-0.3477158657123217,13,45,3,247,-0.2588190451025208,-0.9659258262890683,-0.8958392907349089,-0.4443781781046134
