utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m),hour,minute,dow,doy,hour_sin,hour_cos,doy_sin,doy_cos,x_lag_1,x_lag_2,x_lag_4,x_lag_8,x_lag_16,x_lag_24,x_lag_48,x_lag_96,y_lag_1,y_lag_2,y_lag_4,y_lag_8,y_lag_16,y_lag_24,y_lag_48,y_lag_96,z_lag_1,z_lag_2,z_lag_4,z_lag_8,z_lag_16,z_lag_24,z_lag_48,z_lag_96,clock_lag_1,clock_lag_2,clock_lag_4,clock_lag_8,clock_lag_16,clock_lag_24,clock_lag_48,clock_lag_96
2025-09-03 05:30:00,0.6119931596934498,0.5905688808697654,-0.528528135718147,1.2899615773745183,5,30,2,246,0.9659258262890684,0.2588190451025207,-0.888057322629493,-0.4597327394521046,0.52597183994047,0.4399505201874903,0.2679078806815309,0.1944218193340538,0.4561078698832494,0.3021141688638472,0.1037011099600997,1.068397457648501,0.5470623139152185,0.5035557469606716,0.4165426130515778,0.351862926833189,0.4141443640434489,0.3316680514215299,0.055951978560309,0.8282359573694924,-0.4542217493588346,-0.379915362999522,-0.231302590280897,0.0673730725310182,0.6455232019249443,0.9490583095819178,-1.2138820729093396,-0.3719352498468025,1.2483026362879095,1.2066436952013009,1.1233258130280828,0.6026833232849621,-0.6813725730066789,-0.653988862944029,1.3686203514280475,0.6754573743704393
2025-09-03 05:45:00,0.6980144794464295,0.6340754478243122,-0.6028345220774595,1.3316205184611272,5,45,2,246,0.9659258262890684,0.2588190451025207,-0.888057322629493,-0.4597327394521046,0.6119931596934498,0.52597183994047,0.3539292004345106,0.1451435302548127,0.4730997118463754,0.3281354934841705,0.2037973477095006,1.1847894733402806,0.5905688808697654,0.5470623139152185,0.4600491800061248,0.3406962029878365,0.4165038169743765,0.3658278489397062,0.1331733926397837,0.921244464635432,-0.528528135718147,-0.4542217493588346,-0.3056089766402096,-0.0076583725156269,0.5815424723679168,0.9892329444245136,-1.3292441182219108,-0.3812026714286483,1.2899615773745183,1.2483026362879095,1.1649847541146916,0.8213456270699137,-0.6953315362157125,-0.6258038283482533,1.3642768267984815,0.7151932236879206
2025-09-03 06:00:00,0.7544467787556349,0.6422646664775896,-0.6028345220774595,1.3316205184611272,6,0,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046,0.6980144794464295,0.6119931596934498,0.4399505201874903,0.1451435302548127,0.4730997118463754,0.3541568181044939,0.216703568490201,1.1847894733402806,0.6340754478243122,0.5905688808697654,0.5035557469606716,0.3406962029878365,0.4165038169743765,0.3999876464578825,0.1438617719685315,0.921244464635432,-0.6028345220774595,-0.528528135718147,-0.379915362999522,-0.082689817562272,0.5175617428108893,0.9892329444245136,-1.338483770369472,-0.3812026714286483,1.3316205184611272,1.2899615773745183,1.2066436952013009,1.0400079308548649,-0.6953315362157125,-0.6115777569615111,1.359933302168916,0.7151932236879206
2025-09-03 06:15:00,0.7544467787556349,0.6422646664775896,-0.5803223342656864,0.7935734220343901,6,15,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046,0.7544467787556349,0.6980144794464295,0.52597183994047,0.1818865609285511,0.44081326473026,0.3711486600676199,0.216703568490201,1.1283369755922688,0.6422646664775896,0.6340754478243122,0.5470623139152185,0.3730360460970309,0.4076965460599516,0.4023470993888103,0.1438617719685315,0.8748393948153202,-0.6028345220774595,-0.6028345220774595,-0.4542217493588346,-0.1569962039215846,0.4425302977642442,0.9654268497100816,-1.338483770369472,-0.3503444013119993,1.3316205184611272,1.3316205184611272,1.2483026362879095,1.0816668719414737,-0.4906281956397947,-0.6115777569615111,1.2144637995489151,0.414881307402104
2025-09-03 06:30:00,0.7248577583118606,0.6069473181763199,-0.4835037600946006,0.2138673845210442,6,30,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046,0.7544467787556349,0.7544467787556349,0.6119931596934498,0.2679078806815309,0.3915349756510188,0.3881405020307458,0.1295135515215005,0.9554924621524774,0.6422646664775896,0.6422646664775896,0.5905688808697654,0.4165426130515778,0.3965298222145992,0.404706552319738,0.0773287372178047,0.7354258177292691,-0.5803223342656864,-0.6028345220774595,-0.528528135718147,-0.231302590280897,0.367498852717599,0.901446120153054,-1.232361377204462,-0.3102187096135044,0.7935734220343901,1.3316205184611272,1.2899615773745183,1.1233258130280828,-0.2719658918548434,-0.6255367201705446,1.0689942969289148,0.0748335417988059
2025-09-03 06:45:00,0.6952687378680861,0.5716299698750503,-0.3866851859235149,-0.3658386529923018,6,45,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046,0.7248577583118606,0.7544467787556349,0.6980144794464295,0.3539292004345106,0.3422566865717776,0.4051323439938716,0.0423235345527999,0.7826479487126858,0.6069473181763199,0.6422646664775896,0.6340754478243122,0.4600491800061248,0.3853630983692467,0.4070660052506656,0.0107957024670778,0.5960122406432178,-0.4835037600946006,-0.5803223342656864,-0.6028345220774595,-0.3056089766402096,0.2924674076709538,0.8374653905960265,-1.1262389840394524,-0.2700930179150095,0.2138673845210442,0.7935734220343901,1.3316205184611272,1.1649847541146916,-0.053303588069892,-0.6394956833795782,0.923524794308914,-0.2652142238044921
2025-09-03 07:00:00,0.6656797174243122,0.5363126215737805,-0.2898666117524292,-0.9455446905056476,7,0,2,246,0.9659258262890684,-0.2588190451025206,-0.888057322629493,-0.4597327394521046,0.6952687378680861,0.7248577583118606,0.7544467787556349,0.4399505201874903,0.2929783974925364,0.4221241859569977,-0.0448664824159006,0.6098034352728944,0.5716299698750503,0.6069473181763199,0.6422646664775896,0.5035557469606716,0.3741963745238942,0.4094254581815934,-0.0557373322836489,0.4565986635571665,-0.3866851859235149,-0.4835037600946006,-0.6028345220774595,-0.379915362999522,0.2174359626243086,0.7734846610389992,-1.0201165908744427,-0.2299673262165146,-0.3658386529923018,0.2138673845210442,1.3316205184611272,1.2066436952013009,0.1653587157150593,-0.6534546465886117,0.7780552916889136,-0.6052619894077901
2025-09-03 07:15:00,0.6360906969805379,0.5009952732725107,-0.1930480375813435,-1.5252507280189938,7,15,2,246,0.9659258262890684,-0.2588190451025206,-0.888057322629493,-0.4597327394521046,0.6656797174243122,0.6952687378680861,0.7544467787556349,0.52597183994047,0.2437001084132952,0.4391160279201235,-0.1320564993846011,0.436958921833103,0.5363126215737805,0.5716299698750503,0.6422646664775896,0.5470623139152185,0.3630296506785415,0.4117849111125211,-0.1222703670343757,0.3171850864711152,-0.2898666117524292,-0.3866851859235149,-0.5803223342656864,-0.4542217493588346,0.1424045175776634,0.7095039314819717,-0.9139941977094332,-0.1898416345180197,-0.9455446905056476,-0.3658386529923018,0.7935734220343901,1.2483026362879095,0.3840210195000106,-0.6674136097976453,0.632585789068913,-0.9453097550110884
2025-09-03 07:30:00,0.6065016765367636,0.465677924971241,-0.0962294634102578,-2.10495676553234,7,30,2,246,0.9659258262890684,-0.2588190451025206,-0.888057322629493,-0.4597327394521046,0.6360906969805379,0.6656797174243122,0.7248577583118606,0.6119931596934498,0.1944218193340538,0.4561078698832494,-0.2192465163533017,0.2641144083933116,0.5009952732725107,0.5363126215737805,0.6069473181763199,0.5905688808697654,0.351862926833189,0.4141443640434489,-0.1888034017851025,0.1777715093850641,-0.1930480375813435,-0.2898666117524292,-0.4835037600946006,-0.528528135718147,0.0673730725310182,0.6455232019249443,-0.8078718045444235,-0.1497159428195248,-1.5252507280189938,-0.9455446905056476,0.2138673845210442,1.2899615773745183,0.6026833232849621,-0.6813725730066789,0.4871162864489124,-1.2853575206143864
2025-09-03 07:45:00,0.5769126560929893,0.4303605766699713,-0.0962294634102578,-2.10495676553234,7,45,2,246,0.9659258262890684,-0.2588190451025206,-0.888057322629493,-0.4597327394521046,0.6065016765367636,0.6360906969805379,0.6952687378680861,0.6980144794464295,0.1451435302548127,0.4730997118463754,-0.3064365333220022,0.09126989495352,0.465677924971241,0.5009952732725107,0.5716299698750503,0.6340754478243122,0.3406962029878365,0.4165038169743765,-0.2553364365358294,0.0383579322990129,-0.0962294634102578,-0.1930480375813435,-0.3866851859235149,-0.6028345220774595,-0.0076583725156269,0.5815424723679168,-0.7017494113794139,-0.1095902511210299,-2.10495676553234,-1.5252507280189938,-0.3658386529923018,1.3316205184611272,0.8213456270699137,-0.6953315362157125,0.3416467838289119,-1.6254052862176844
2025-09-03 08:00:00,-0.2720622577395691,-0.4286883731165408,0.0005891107608278,-0.4955362450235979,8,0,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046,0.5769126560929893,0.6065016765367636,0.6656797174243122,0.7544467787556349,0.1451435302548127,0.4730997118463754,-0.3261749538616266,-0.0815746184862713,0.4303605766699713,0.465677924971241,0.5363126215737805,0.6422646664775896,0.3406962029878365,0.4165038169743765,-0.2657971290866777,-0.1010556447870383,-0.0962294634102578,-0.0962294634102578,-0.2898666117524292,-0.6028345220774595,-0.082689817562272,0.5175617428108893,-0.5956270182144042,-0.069464559422535,-2.10495676553234,-2.10495676553234,-0.9455446905056476,1.3316205184611272,1.0400079308548649,-0.6953315362157125,0.1961772812089112,-1.7857744308067074
2025-09-03 08:15:00,-0.2720622577395691,-0.4286883731165408,0.1054953486036947,-0.217146467029465,8,15,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046,-0.2720622577395691,0.5769126560929893,0.6360906969805379,0.7544467787556349,0.1818865609285511,0.44081326473026,-0.3261749538616266,-0.1129936430863557,-0.4286883731165408,0.4303605766699713,0.5009952732725107,0.6422646664775896,0.3730360460970309,0.4076965460599516,-0.2657971290866777,-0.1181119697036032,0.0005891107608278,-0.0962294634102578,-0.1930480375813435,-0.5803223342656864,-0.1569962039215846,0.4425302977642442,-0.4326723283718107,-0.0668784449770631,-0.4955362450235979,-2.10495676553234,-1.5252507280189938,0.7935734220343901,1.0816668719414737,-0.4906281956397947,0.0687677372429618,-1.7857744308067074
2025-09-03 08:30:00,-0.2909729086603598,-0.2723778450573192,0.1054953486036947,-0.0835302423255969,8,30,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046,-0.2720622577395691,-0.2720622577395691,0.6065016765367636,0.7248577583118606,0.2679078806815309,0.3915349756510188,-0.2587233574325503,-0.1444126676864401,-0.4286883731165408,-0.4286883731165408,0.465677924971241,0.6069473181763199,0.4165426130515778,0.3965298222145992,-0.2097247868867991,-0.1351682946201682,0.1054953486036947,0.0005891107608278,-0.0962294634102578,-0.4835037600946006,-0.231302590280897,0.367498852717599,-0.2697176385292171,-0.0642923305315911,-0.217146467029465,-0.4955362450235979,-2.10495676553234,0.2138673845210442,1.1233258130280828,-0.2719658918548434,-0.0586418067229874,-1.6060958097924325
2025-09-03 08:45:00,-0.1611621528861232,-0.1876917981199387,-0.2083299752116588,-0.0969389584110226,8,45,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046,-0.2909729086603598,-0.2720622577395691,0.5769126560929893,0.6952687378680861,0.3539292004345106,0.3422566865717776,-0.1912717610034742,-0.1758316922865246,-0.2723778450573192,-0.4286883731165408,0.4303605766699713,0.5716299698750503,0.4600491800061248,0.3853630983692467,-0.1536524446869206,-0.1522246195367331,0.1054953486036947,0.1054953486036947,-0.0962294634102578,-0.3866851859235149,-0.3056089766402096,0.2924674076709538,-0.1067629486866236,-0.0617062160861192,-0.0835302423255969,-0.217146467029465,-2.10495676553234,-0.3658386529923018,1.1649847541146916,-0.053303588069892,-0.1860513506889367,-1.4264171887781574
2025-09-03 09:00:00,-0.2909729086603598,-0.2723778450573192,-0.2083299752116588,-0.0899917522192937,9,0,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046,-0.1611621528861232,-0.2909729086603598,-0.2720622577395691,0.6656797174243122,0.4399505201874903,0.2929783974925364,-0.1238201645743979,-0.2072507168866089,-0.1876917981199387,-0.2723778450573192,-0.4286883731165408,0.5363126215737805,0.5035557469606716,0.3741963745238942,-0.0975801024870421,-0.169280944453298,-0.2083299752116588,0.1054953486036947,0.0005891107608278,-0.2898666117524292,-0.379915362999522,0.2174359626243086,0.0561917411559698,-0.0591201016406473,-0.0969389584110226,-0.0835302423255969,-0.4955362450235979,-0.9455446905056476,1.2066436952013009,0.1653587157150593,-0.3134608946548861,-1.2467385677638825
2025-09-03 09:15:00,-0.8289454533364115,-0.5190909108343645,0.3096811002389548,-0.0899917522192937,9,15,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046,-0.2909729086603598,-0.1611621528861232,-0.2720622577395691,0.6360906969805379,0.52597183994047,0.2437001084132952,-0.0563685681453217,-0.2386697414866934,-0.2723778450573192,-0.1876917981199387,-0.4286883731165408,0.5009952732725107,0.5470623139152185,0.3630296506785415,-0.0415077602871635,-0.1863372693698629,-0.2083299752116588,-0.2083299752116588,0.1054953486036947,-0.1930480375813435,-0.4542217493588346,0.1424045175776634,0.2191464309985634,-0.0565339871951753,-0.0899917522192937,-0.0969389584110226,-0.217146467029465,-1.5252507280189938,1.2483026362879095,0.3840210195000106,-0.4408704386208353,-1.0670599467496074
2025-09-03 09:30:00,-0.8289454533364115,-0.5190909108343645,0.3096811002389548,-0.0898032706900019,9,30,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046,-0.8289454533364115,-0.2909729086603598,-0.2909729086603598,0.6065016765367636,0.6119931596934498,0.1944218193340538,0.0110830282837545,-0.2700887660867778,-0.5190909108343645,-0.2723778450573192,-0.2723778450573192,0.465677924971241,0.5905688808697654,0.351862926833189,0.0145645819127149,-0.2033935942864278,0.3096811002389548,-0.2083299752116588,0.1054953486036947,-0.0962294634102578,-0.528528135718147,0.0673730725310182,0.3821011208411569,-0.0539478727497034,-0.0899917522192937,-0.0899917522192937,-0.0835302423255969,-2.10495676553234,1.2899615773745183,0.6026833232849621,-0.5682799825867848,-0.8873813257353325
2025-09-03 09:45:00,-0.8289454533364115,-0.5190909108343645,-0.0591065444347058,-0.0896147891607101,9,45,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046,-0.8289454533364115,-0.8289454533364115,-0.1611621528861232,0.5769126560929893,0.6980144794464295,0.1451435302548127,0.0785346247128307,-0.3015077906868622,-0.5190909108343645,-0.5190909108343645,-0.1876917981199387,0.4303605766699713,0.6340754478243122,0.3406962029878365,0.0706369241125935,-0.2204499192029927,0.3096811002389548,0.3096811002389548,-0.2083299752116588,-0.0962294634102578,-0.6028345220774595,-0.0076583725156269,0.5450558106837504,-0.0513617583042314,-0.0898032706900019,-0.0899917522192937,-0.0969389584110226,-2.10495676553234,1.3316205184611272,0.8213456270699137,-0.6956895265527341,-0.7077027047210576
2025-09-03 10:00:00,-0.6900270645531822,-0.4182238721837906,-0.3209306698113317,-0.026414387755205,10,0,2,246,0.4999999999999999,-0.8660254037844387,-0.888057322629493,-0.4597327394521046,-0.8289454533364115,-0.8289454533364115,-0.2909729086603598,-0.2720622577395691,0.7544467787556349,0.1451435302548127,0.1459862211419069,-0.3183569508047992,-0.5190909108343645,-0.5190909108343645,-0.2723778450573192,-0.4286883731165408,0.6422646664775896,0.3406962029878365,0.126709266312472,-0.2331552447746249,-0.0591065444347058,0.3096811002389548,-0.2083299752116588,0.0005891107608278,-0.6028345220774595,-0.082689817562272,0.708010500526344,-0.0487756438587595,-0.0896147891607101,-0.0898032706900019,-0.0899917522192937,-0.4955362450235979,1.3316205184611272,1.0400079308548649,-0.7949140359229078,-0.5280240837067827
2025-09-03 10:15:00,-0.6900270645531822,-0.4501495347069748,-0.0591065444347058,-0.026414387755205,10,15,2,246,0.4999999999999999,-0.8660254037844387,-0.888057322629493,-0.4597327394521046,-0.6900270645531822,-0.8289454533364115,-0.8289454533364115,-0.2720622577395691,0.7544467787556349,0.1818865609285511,0.1720075457622303,-0.3183569508047992,-0.4182238721837906,-0.5190909108343645,-0.5190909108343645,-0.4286883731165408,0.6422646664775896,0.3730360460970309,0.1608690638306483,-0.2331552447746249,-0.3209306698113317,-0.0591065444347058,0.3096811002389548,0.1054953486036947,-0.5803223342656864,-0.1569962039215846,0.7481851353689397,-0.0416474827895193,-0.026414387755205,-0.0896147891607101,-0.0899917522192937,-0.217146467029465,0.7935734220343901,1.0816668719414737,-0.7949140359229078,-0.4526533737424718
2025-09-03 10:30:00,-0.625524104556917,-0.4182238721837906,-0.0237266621313479,-0.0601900723189915,10,30,2,246,0.4999999999999999,-0.8660254037844387,-0.888057322629493,-0.4597327394521046,-0.6900270645531822,-0.6900270645531822,-0.8289454533364115,-0.2909729086603598,0.7248577583118606,0.2679078806815309,0.1980288703825536,-0.3037870863226517,-0.4501495347069748,-0.4182238721837906,-0.5190909108343645,-0.2723778450573192,0.6069473181763199,0.4165426130515778,0.1950288613488247,-0.2288042454296922,-0.0591065444347058,-0.3209306698113317,0.3096811002389548,0.1054953486036947,-0.4835037600946006,-0.231302590280897,0.7883597702115352,-0.0345193217202791,-0.026414387755205,-0.026414387755205,-0.0898032706900019,-0.0835302423255969,0.2138673845210442,1.1233258130280828,-0.7667290013271321,-0.3772826637781609
2025-09-03 10:45:00,-0.2136024579554023,-0.1231934418378406,-0.0217318749780292,-0.1183068242964705,10,45,2,246,0.4999999999999999,-0.8660254037844387,-0.888057322629493,-0.4597327394521046,-0.625524104556917,-0.6900270645531822,-0.8289454533364115,-0.1611621528861232,0.6952687378680861,0.3539292004345106,0.224050195002877,-0.2892172218405043,-0.4182238721837906,-0.4501495347069748,-0.5190909108343645,-0.1876917981199387,0.5716299698750503,0.4600491800061248,0.229188658867001,-0.2244532460847595,-0.0237266621313479,-0.0591065444347058,-0.0591065444347058,-0.2083299752116588,-0.3866851859235149,-0.3056089766402096,0.8285344050541309,-0.0273911606510388,-0.0601900723189915,-0.026414387755205,-0.0896147891607101,-0.0969389584110226,-0.3658386529923018,1.1649847541146916,-0.7385439667313564,-0.30191195381385
2025-09-03 11:00:00,-0.2136024579554023,-0.1231934418378406,-0.0237266621313479,-0.0601900723189915,11,0,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046,-0.2136024579554023,-0.625524104556917,-0.6900270645531822,-0.2909729086603598,0.6656797174243122,0.4399505201874903,0.2500715196232004,-0.2746473573583569,-0.1231934418378406,-0.4182238721837906,-0.4182238721837906,-0.2723778450573192,0.5363126215737805,0.5035557469606716,0.2633484563851773,-0.2201022467398267,-0.0217318749780292,-0.0237266621313479,-0.3209306698113317,-0.2083299752116588,-0.2898666117524292,-0.379915362999522,0.8687090398967265,-0.0202629995817986,-0.1183068242964705,-0.0601900723189915,-0.026414387755205,-0.0899917522192937,-0.9455446905056476,1.2066436952013009,-0.7103589321355807,-0.2265412438495392
2025-09-03 11:15:00,0.0581510766359844,0.0011810044268427,0.1573483179671245,-0.1041492882578821,11,15,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046,-0.2136024579554023,-0.2136024579554023,-0.6900270645531822,-0.8289454533364115,0.6360906969805379,0.52597183994047,0.2760928442435238,-0.2600774928762095,-0.1231934418378406,-0.1231934418378406,-0.4501495347069748,-0.5190909108343645,0.5009952732725107,0.5470623139152185,0.2975082539033536,-0.2157512473948939,-0.0237266621313479,-0.0217318749780292,-0.0591065444347058,0.3096811002389548,-0.1930480375813435,-0.4542217493588346,0.9088836747393222,-0.0131348385125584,-0.0601900723189915,-0.1183068242964705,-0.026414387755205,-0.0899917522192937,-1.5252507280189938,1.2483026362879095,-0.6821738975398047,-0.1511705338852282
2025-09-03 11:30:00,-0.0880217575645575,0.0011810044268427,0.1573483179671245,0.0088479041762872,11,30,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046,0.0581510766359844,-0.2136024579554023,-0.625524104556917,-0.8289454533364115,0.6065016765367636,0.6119931596934498,0.3021141688638472,-0.2455076283940621,0.0011810044268427,-0.1231934418378406,-0.4182238721837906,-0.5190909108343645,0.465677924971241,0.5905688808697654,0.3316680514215299,-0.2114002480499613,0.1573483179671245,-0.0237266621313479,-0.0237266621313479,0.3096811002389548,-0.0962294634102578,-0.528528135718147,0.9490583095819178,-0.0060066774433182,-0.1041492882578821,-0.0601900723189915,-0.0601900723189915,-0.0898032706900019,-2.10495676553234,1.2899615773745183,-0.653988862944029,-0.0757998239209174
2025-09-03 11:45:00,-0.0880217575645575,0.0011810044268427,0.1573483179671245,-0.1041492882578821,11,45,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046,-0.0880217575645575,0.0581510766359844,-0.2136024579554023,-0.8289454533364115,0.5769126560929893,0.6980144794464295,0.3281354934841705,-0.2309377639119147,0.0011810044268427,0.0011810044268427,-0.1231934418378406,-0.5190909108343645,0.4303605766699713,0.6340754478243122,0.3658278489397062,-0.2070492487050285,0.1573483179671245,0.1573483179671245,-0.0217318749780292,-0.0591065444347058,-0.0962294634102578,-0.6028345220774595,0.9892329444245136,0.001121483625922,0.0088479041762872,-0.1041492882578821,-0.1183068242964705,-0.0896147891607101,-2.10495676553234,1.3316205184611272,-0.6258038283482533,-0.0004291139566066
2025-09-03 12:00:00,-0.0880217575645575,0.0257851610626409,-0.2076864669667536,-0.047769788352126,12,0,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046,-0.0880217575645575,-0.0880217575645575,-0.2136024579554023,-0.6900270645531822,-0.2720622577395691,0.7544467787556349,0.3541568181044939,-0.2163678994297673,0.0011810044268427,0.0011810044268427,-0.1231934418378406,-0.4182238721837906,-0.4286883731165408,0.6422646664775896,0.3999876464578825,-0.2026982493600958,0.1573483179671245,0.1573483179671245,-0.0237266621313479,-0.3209306698113317,0.0005891107608278,-0.6028345220774595,0.9892329444245136,0.0082496446951622,-0.1041492882578821,0.0088479041762872,-0.0601900723189915,-0.026414387755205,-0.4955362450235979,1.3316205184611272,-0.6115777569615111,0.0749415960077042
2025-09-03 12:15:00,-0.6970835214922524,-0.4376357675051655,-0.2076864669667536,-0.047769788352126,12,15,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046,-0.0880217575645575,-0.0880217575645575,0.0581510766359844,-0.6900270645531822,-0.2720622577395691,0.7544467787556349,0.3711486600676199,0.045113911364567,0.0257851610626409,0.0011810044268427,0.0011810044268427,-0.4501495347069748,-0.4286883731165408,0.6422646664775896,0.4023470993888103,0.0233695966943638,-0.2076864669667536,0.1573483179671245,0.1573483179671245,-0.0591065444347058,0.1054953486036947,-0.5803223342656864,0.9654268497100816,0.425092334696143,-0.047769788352126,-0.1041492882578821,-0.1041492882578821,-0.026414387755205,-0.217146467029465,0.7935734220343901,-0.6115777569615111,0.1026292810299801
2025-09-03 12:30:00,-0.0018785664765349,-0.0474390326492921,-0.0983693998857428,-0.047769788352126,12,30,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046,-0.6970835214922524,-0.0880217575645575,-0.0880217575645575,-0.625524104556917,-0.2909729086603598,0.7248577583118606,0.3881405020307458,0.3065957221589014,-0.4376357675051655,0.0257851610626409,0.0011810044268427,-0.4182238721837906,-0.2723778450573192,0.6069473181763199,0.404706552319738,0.2494374427488235,-0.2076864669667536,-0.2076864669667536,0.1573483179671245,-0.0237266621313479,0.1054953486036947,-0.4835037600946006,0.901446120153054,0.8419350246971237,-0.047769788352126,-0.047769788352126,0.0088479041762872,-0.0601900723189915,-0.0835302423255969,0.2138673845210442,-0.6255367201705446,0.130316966052256
2025-09-03 12:45:00,-0.7048836499925766,-0.4376357675051655,-0.0983693998857428,-0.0269103788121846,12,45,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046,-0.0018785664765349,-0.6970835214922524,-0.0880217575645575,-0.2136024579554023,-0.1611621528861232,0.6952687378680861,0.4051323439938716,0.5680775329532358,-0.0474390326492921,-0.4376357675051655,0.0011810044268427,-0.1231934418378406,-0.1876917981199387,0.5716299698750503,0.4070660052506656,0.4755052888032832,-0.0983693998857428,-0.2076864669667536,0.1573483179671245,-0.0217318749780292,-0.2083299752116588,-0.3866851859235149,0.8374653905960265,1.2587777146981045,-0.047769788352126,-0.047769788352126,-0.1041492882578821,-0.1183068242964705,-0.0969389584110226,-0.3658386529923018,-0.6394956833795782,0.1580046510745319
2025-09-03 13:00:00,-0.2072315493412249,-0.2010618948931426,-0.0983693998857428,-0.0269103788121846,13,0,2,246,-0.2588190451025208,-0.9659258262890684,-0.888057322629493,-0.4597327394521046,-0.7048836499925766,-0.0018785664765349,-0.0880217575645575,-0.2136024579554023,-0.2909729086603598,0.6656797174243122,0.4221241859569977,0.8295593437475702,-0.4376357675051655,-0.0474390326492921,0.0257851610626409,-0.1231934418378406,-0.2723778450573192,0.5363126215737805,0.4094254581815934,0.7015731348577429,-0.0983693998857428,-0.0983693998857428,-0.2076864669667536,-0.0237266621313479,-0.2083299752116588,-0.2898666117524292,0.7734846610389992,1.675620404699085,-0.0269103788121846,-0.047769788352126,-0.047769788352126,-0.0601900723189915,-0.0899917522192937,-0.9455446905056476,-0.6534546465886117,0.1856923360968078
2025-09-03 13:15:00,-0.2072315493412249,-0.2010618948931426,-0.0478969514051661,-0.0619273107281279,13,15,2,246,-0.2588190451025208,-0.9659258262890684,-0.888057322629493,-0.4597327394521046,-0.2072315493412249,-0.7048836499925766,-0.6970835214922524,0.0581510766359844,-0.8289454533364115,0.6360906969805379,0.4391160279201235,1.0910411545419043,-0.2010618948931426,-0.4376357675051655,-0.4376357675051655,0.0011810044268427,-0.5190909108343645,0.5009952732725107,0.4117849111125211,0.9276409809122024,-0.0983693998857428,-0.0983693998857428,-0.2076864669667536,0.1573483179671245,0.3096811002389548,-0.1930480375813435,0.7095039314819717,2.092463094700066,-0.0269103788121846,-0.0269103788121846,-0.047769788352126,-0.1041492882578821,-0.0899917522192937,-1.5252507280189938,-0.6674136097976453,0.2133800211190838
2025-09-03 13:30:00,-0.2072315493412249,-0.2010618948931426,-0.0478969514051661,-0.0920984786582155,13,30,2,246,-0.2588190451025208,-0.9659258262890684,-0.888057322629493,-0.4597327394521046,-0.2072315493412249,-0.2072315493412249,-0.0018785664765349,-0.0880217575645575,-0.8289454533364115,0.6065016765367636,0.4561078698832494,1.352522965336239,-0.2010618948931426,-0.2010618948931426,-0.0474390326492921,0.0011810044268427,-0.5190909108343645,0.465677924971241,0.4141443640434489,1.1537088269666622,-0.0478969514051661,-0.0983693998857428,-0.0983693998857428,0.1573483179671245,0.3096811002389548,-0.0962294634102578,0.6455232019249443,2.5093057847010467,-0.0619273107281279,-0.0269103788121846,-0.047769788352126,0.0088479041762872,-0.0898032706900019,-2.10495676553234,-0.6813725730066789,0.2410677061413597
2025-09-03 13:45:00,-0.4553095264093002,-0.3774111037821219,-0.1532706701839369,-0.0920984786582155,13,45,2,246,-0.2588190451025208,-0.9659258262890684,-0.888057322629493,-0.4597327394521046,-0.2072315493412249,-0.2072315493412249,-0.7048836499925766,-0.0880217575645575,-0.8289454533364115,0.5769126560929893,0.4730997118463754,1.6140047761305731,-0.2010618948931426,-0.2010618948931426,-0.4376357675051655,0.0011810044268427,-0.5190909108343645,0.4303605766699713,0.4165038169743765,1.3797766730211216,-0.0478969514051661,-0.0478969514051661,-0.0983693998857428,0.1573483179671245,-0.0591065444347058,-0.0962294634102578,0.5815424723679168,2.9261484747020274,-0.0920984786582155,-0.0619273107281279,-0.0269103788121846,-0.1041492882578821,-0.0896147891607101,-2.10495676553234,-0.6953315362157125,0.2687553911636356
