utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m),hour,minute,dow,doy,hour_sin,hour_cos,doy_sin,doy_cos
2025-09-02 17:45:00,0.2037973477095006,0.1331733926397837,-1.3292441182219108,1.3642768267984815,17,45,1,245,-0.9659258262890683,-0.25881904510252063,-0.8800122039735356,-0.4749510720670502
2025-09-02 18:00:00,0.216703568490201,0.1438617719685315,-1.338483770369472,1.359933302168916,18,0,1,245,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502
2025-09-02 18:15:00,0.216703568490201,0.1438617719685315,-1.338483770369472,1.2144637995489151,18,15,1,245,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502
2025-09-02 18:30:00,0.1295135515215005,0.0773287372178047,-1.232361377204462,1.0689942969289148,18,30,1,245,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502
2025-09-02 18:45:00,0.0423235345527999,0.0107957024670778,-1.1262389840394524,0.923524794308914,18,45,1,245,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502
2025-09-02 19:00:00,-0.0448664824159006,-0.0557373322836489,-1.0201165908744427,0.7780552916889136,19,0,1,245,-0.9659258262890684,0.2588190451025203,-0.8800122039735356,-0.4749510720670502
2025-09-02 19:15:00,-0.1320564993846011,-0.1222703670343757,-0.9139941977094332,0.632585789068913,19,15,1,245,-0.9659258262890684,0.2588190451025203,-0.8800122039735356,-0.4749510720670502
2025-09-02 19:30:00,-0.2192465163533017,-0.1888034017851025,-0.8078718045444235,0.4871162864489124,19,30,1,245,-0.9659258262890684,0.2588190451025203,-0.8800122039735356,-0.4749510720670502
2025-09-02 19:45:00,-0.3064365333220022,-0.2553364365358294,-0.7017494113794139,0.3416467838289119,19,45,1,245,-0.9659258262890684,0.2588190451025203,-0.8800122039735356,-0.4749510720670502
2025-09-02 20:00:00,-0.3261749538616266,-0.2657971290866777,-0.5956270182144042,0.1961772812089112,20,0,1,245,-0.8660254037844386,0.5000000000000001,-0.8800122039735356,-0.4749510720670502
2025-09-02 20:15:00,-0.3261749538616266,-0.2657971290866777,-0.4326723283718107,0.0687677372429618,20,15,1,245,-0.8660254037844386,0.5000000000000001,-0.8800122039735356,-0.4749510720670502
2025-09-02 20:30:00,-0.2587233574325503,-0.2097247868867991,-0.2697176385292171,-0.0586418067229874,20,30,1,245,-0.8660254037844386,0.5000000000000001,-0.8800122039735356,-0.4749510720670502
2025-09-02 20:45:00,-0.1912717610034742,-0.1536524446869206,-0.1067629486866236,-0.1860513506889367,20,45,1,245,-0.8660254037844386,0.5000000000000001,-0.8800122039735356,-0.4749510720670502
2025-09-02 21:00:00,-0.1238201645743979,-0.0975801024870421,0.0561917411559698,-0.3134608946548861,21,0,1,245,-0.7071067811865477,0.7071067811865474,-0.8800122039735356,-0.4749510720670502
2025-09-02 21:15:00,-0.0563685681453217,-0.0415077602871635,0.2191464309985634,-0.4408704386208353,21,15,1,245,-0.7071067811865477,0.7071067811865474,-0.8800122039735356,-0.4749510720670502
2025-09-02 21:30:00,0.0110830282837545,0.0145645819127149,0.3821011208411569,-0.5682799825867848,21,30,1,245,-0.7071067811865477,0.7071067811865474,-0.8800122039735356,-0.4749510720670502
2025-09-02 21:45:00,0.0785346247128307,0.0706369241125935,0.5450558106837504,-0.6956895265527341,21,45,1,245,-0.7071067811865477,0.7071067811865474,-0.8800122039735356,-0.4749510720670502
2025-09-02 22:00:00,0.1459862211419069,0.126709266312472,0.708010500526344,-0.7949140359229078,22,0,1,245,-0.5000000000000004,0.8660254037844384,-0.8800122039735356,-0.4749510720670502
2025-09-02 22:15:00,0.1720075457622303,0.1608690638306483,0.7481851353689397,-0.7949140359229078,22,15,1,245,-0.5000000000000004,0.8660254037844384,-0.8800122039735356,-0.4749510720670502
2025-09-02 22:30:00,0.1980288703825536,0.1950288613488247,0.7883597702115352,-0.7667290013271321,22,30,1,245,-0.5000000000000004,0.8660254037844384,-0.8800122039735356,-0.4749510720670502
2025-09-02 22:45:00,0.224050195002877,0.229188658867001,0.8285344050541309,-0.7385439667313564,22,45,1,245,-0.5000000000000004,0.8660254037844384,-0.8800122039735356,-0.4749510720670502
2025-09-02 23:00:00,0.2500715196232004,0.2633484563851773,0.8687090398967265,-0.7103589321355807,23,0,1,245,-0.25881904510252157,0.9659258262890681,-0.8800122039735356,-0.4749510720670502
2025-09-02 23:15:00,0.2760928442435238,0.2975082539033536,0.9088836747393222,-0.6821738975398047,23,15,1,245,-0.25881904510252157,0.9659258262890681,-0.8800122039735356,-0.4749510720670502
2025-09-02 23:30:00,0.3021141688638472,0.3316680514215299,0.9490583095819178,-0.653988862944029,23,30,1,245,-0.25881904510252157,0.9659258262890681,-0.8800122039735356,-0.4749510720670502
2025-09-02 23:45:00,0.3281354934841705,0.3658278489397062,0.9892329444245136,-0.6258038283482533,23,45,1,245,-0.25881904510252157,0.9659258262890681,-0.8800122039735356,-0.4749510720670502
2025-09-03 00:00:00,0.3541568181044939,0.3999876464578825,0.9892329444245136,-0.6115777569615111,0,0,2,246,0.0,1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 00:15:00,0.3711486600676199,0.4023470993888103,0.9654268497100816,-0.6115777569615111,0,15,2,246,0.0,1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 00:30:00,0.3881405020307458,0.404706552319738,0.901446120153054,-0.6255367201705446,0,30,2,246,0.0,1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 00:45:00,0.4051323439938716,0.4070660052506656,0.8374653905960265,-0.6394956833795782,0,45,2,246,0.0,1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 01:00:00,0.4221241859569977,0.4094254581815934,0.7734846610389992,-0.6534546465886117,1,0,2,246,0.25881904510252074,0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 01:15:00,0.4391160279201235,0.4117849111125211,0.7095039314819717,-0.6674136097976453,1,15,2,246,0.25881904510252074,0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 01:30:00,0.4561078698832494,0.4141443640434489,0.6455232019249443,-0.6813725730066789,1,30,2,246,0.25881904510252074,0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 01:45:00,0.4730997118463754,0.4165038169743765,0.5815424723679168,-0.6953315362157125,1,45,2,246,0.25881904510252074,0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 02:00:00,0.4730997118463754,0.4165038169743765,0.5175617428108893,-0.6953315362157125,2,0,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 02:15:00,0.44081326473026,0.4076965460599516,0.4425302977642442,-0.4906281956397947,2,15,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 02:30:00,0.3915349756510188,0.3965298222145992,0.367498852717599,-0.2719658918548434,2,30,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 02:45:00,0.3422566865717776,0.3853630983692467,0.2924674076709538,-0.053303588069892,2,45,2,246,0.49999999999999994,0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 03:00:00,0.2929783974925364,0.3741963745238942,0.2174359626243086,0.1653587157150593,3,0,2,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046
2025-09-03 03:15:00,0.2437001084132952,0.3630296506785415,0.1424045175776634,0.3840210195000106,3,15,2,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046
2025-09-03 03:30:00,0.1944218193340538,0.351862926833189,0.0673730725310182,0.6026833232849621,3,30,2,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046
2025-09-03 03:45:00,0.1451435302548127,0.3406962029878365,-0.0076583725156269,0.8213456270699137,3,45,2,246,0.7071067811865476,0.7071067811865476,-0.888057322629493,-0.4597327394521046
2025-09-03 04:00:00,0.1451435302548127,0.3406962029878365,-0.082689817562272,1.0400079308548649,4,0,2,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 04:15:00,0.1818865609285511,0.3730360460970309,-0.1569962039215846,1.0816668719414737,4,15,2,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 04:30:00,0.2679078806815309,0.4165426130515778,-0.231302590280897,1.1233258130280828,4,30,2,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 04:45:00,0.3539292004345106,0.4600491800061248,-0.3056089766402096,1.1649847541146916,4,45,2,246,0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 05:00:00,0.4399505201874903,0.5035557469606716,-0.379915362999522,1.2066436952013009,5,0,2,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046
2025-09-03 05:15:00,0.52597183994047,0.5470623139152185,-0.4542217493588346,1.2483026362879095,5,15,2,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046
2025-09-03 05:30:00,0.6119931596934498,0.5905688808697654,-0.528528135718147,1.2899615773745183,5,30,2,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046
2025-09-03 05:45:00,0.6980144794464295,0.6340754478243122,-0.6028345220774595,1.3316205184611272,5,45,2,246,0.9659258262890683,0.25881904510252074,-0.888057322629493,-0.4597327394521046
2025-09-03 06:00:00,0.7544467787556349,0.6422646664775896,-0.6028345220774595,1.3316205184611272,6,0,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046
2025-09-03 06:15:00,0.7544467787556349,0.6422646664775896,-0.5803223342656864,0.7935734220343901,6,15,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046
2025-09-03 06:30:00,0.7248577583118606,0.6069473181763199,-0.4835037600946006,0.2138673845210442,6,30,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046
2025-09-03 06:45:00,0.6952687378680861,0.5716299698750503,-0.3866851859235149,-0.3658386529923018,6,45,2,246,1.0,6.123233995736766e-17,-0.888057322629493,-0.4597327394521046
2025-09-03 07:00:00,0.6656797174243122,0.5363126215737805,-0.2898666117524292,-0.9455446905056476,7,0,2,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 07:15:00,0.6360906969805379,0.5009952732725107,-0.1930480375813435,-1.5252507280189938,7,15,2,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 07:30:00,0.6065016765367636,0.465677924971241,-0.0962294634102578,-2.10495676553234,7,30,2,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 07:45:00,0.5769126560929893,0.4303605766699713,-0.0962294634102578,-2.10495676553234,7,45,2,246,0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 08:00:00,-0.2720622577395691,-0.4286883731165408,0.0005891107608278,-0.4955362450235979,8,0,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046
2025-09-03 08:15:00,-0.2720622577395691,-0.4286883731165408,0.1054953486036947,-0.217146467029465,8,15,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046
2025-09-03 08:30:00,-0.2909729086603598,-0.2723778450573192,0.1054953486036947,-0.0835302423255969,8,30,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046
2025-09-03 08:45:00,-0.1611621528861232,-0.1876917981199387,-0.2083299752116588,-0.0969389584110226,8,45,2,246,0.8660254037844387,-0.4999999999999998,-0.888057322629493,-0.4597327394521046
2025-09-03 09:00:00,-0.2909729086603598,-0.2723778450573192,-0.2083299752116588,-0.0899917522192937,9,0,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046
2025-09-03 09:15:00,-0.8289454533364115,-0.5190909108343645,0.3096811002389548,-0.0899917522192937,9,15,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046
2025-09-03 09:30:00,-0.8289454533364115,-0.5190909108343645,0.3096811002389548,-0.0898032706900019,9,30,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046
2025-09-03 09:45:00,-0.8289454533364115,-0.5190909108343645,-0.0591065444347058,-0.0896147891607101,9,45,2,246,0.7071067811865476,-0.7071067811865475,-0.888057322629493,-0.4597327394521046
2025-09-03 10:00:00,-0.6900270645531822,-0.4182238721837906,-0.3209306698113317,-0.026414387755205,10,0,2,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 10:15:00,-0.6900270645531822,-0.4501495347069748,-0.0591065444347058,-0.026414387755205,10,15,2,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 10:30:00,-0.625524104556917,-0.4182238721837906,-0.0237266621313479,-0.0601900723189915,10,30,2,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 10:45:00,-0.2136024579554023,-0.1231934418378406,-0.0217318749780292,-0.1183068242964705,10,45,2,246,0.49999999999999994,-0.8660254037844387,-0.888057322629493,-0.4597327394521046
2025-09-03 11:00:00,-0.2136024579554023,-0.1231934418378406,-0.0237266621313479,-0.0601900723189915,11,0,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046
2025-09-03 11:15:00,0.0581510766359844,0.0011810044268427,0.1573483179671245,-0.1041492882578821,11,15,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046
2025-09-03 11:30:00,-0.0880217575645575,0.0011810044268427,0.1573483179671245,0.0088479041762872,11,30,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046
2025-09-03 11:45:00,-0.0880217575645575,0.0011810044268427,0.1573483179671245,-0.1041492882578821,11,45,2,246,0.258819045102521,-0.9659258262890682,-0.888057322629493,-0.4597327394521046
2025-09-03 12:00:00,-0.0880217575645575,0.0257851610626409,-0.2076864669667536,-0.047769788352126,12,0,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 12:15:00,-0.6970835214922524,-0.4376357675051655,-0.2076864669667536,-0.047769788352126,12,15,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 12:30:00,-0.0018785664765349,-0.0474390326492921,-0.0983693998857428,-0.047769788352126,12,30,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 12:45:00,-0.7048836499925766,-0.4376357675051655,-0.0983693998857428,-0.0269103788121846,12,45,2,246,1.2246467991473532e-16,-1.0,-0.888057322629493,-0.4597327394521046
2025-09-03 13:00:00,-0.2072315493412249,-0.2010618948931426,-0.0983693998857428,-0.0269103788121846,13,0,2,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 13:15:00,-0.2072315493412249,-0.2010618948931426,-0.0478969514051661,-0.0619273107281279,13,15,2,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 13:30:00,-0.2072315493412249,-0.2010618948931426,-0.0478969514051661,-0.0920984786582155,13,30,2,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 13:45:00,-0.4553095264093002,-0.3774111037821219,-0.1532706701839369,-0.0920984786582155,13,45,2,246,-0.2588190451025208,-0.9659258262890683,-0.888057322629493,-0.4597327394521046
2025-09-03 14:00:00,-0.8648195109087775,-0.6437441268307454,-0.4150444718854095,-0.0090217962429493,14,0,2,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046
2025-09-03 14:15:00,-0.9419185335957968,-0.6949194191920874,-0.4314900277968005,0.1702872924519889,14,15,2,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046
2025-09-03 14:30:00,-1.019017556282816,-0.7460947115534292,-0.4479355837081915,0.3495963811469271,14,30,2,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046
2025-09-03 14:45:00,-1.096116578969835,-0.797270003914771,-0.4643811396195825,0.5289054698418656,14,45,2,246,-0.4999999999999997,-0.8660254037844388,-0.888057322629493,-0.4597327394521046
2025-09-03 15:00:00,-1.1732156016568545,-0.848445296276113,-0.4808266955309735,0.7082145585368037,15,0,2,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046
2025-09-03 15:15:00,-1.2503146243438736,-0.8996205886374548,-0.4972722514423645,0.887523647231742,15,15,2,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046
2025-09-03 15:30:00,-1.3274136470308928,-0.9507958809987964,-0.5137178073537555,1.0668327359266805,15,30,2,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046
2025-09-03 15:45:00,-1.404512669717912,-1.0019711733601386,-0.5301633632651465,1.2461418246216185,15,45,2,246,-0.7071067811865471,-0.7071067811865479,-0.888057322629493,-0.4597327394521046
2025-09-03 16:00:00,-1.404512669717912,-1.0019711733601386,-0.5466089191765374,1.4254509133165567,16,0,2,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046
2025-09-03 16:15:00,-1.388306439411405,-0.9901849119101356,-0.6790354640560529,1.4309776458906596,16,15,2,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046
2025-09-03 16:30:00,-1.2950011864178788,-0.9272233580987904,-0.8114620089355682,1.4365043784647624,16,30,2,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046
2025-09-03 16:45:00,-1.2016959334243524,-0.8642618042874456,-0.9438885538150836,1.4420311110388653,16,45,2,246,-0.8660254037844385,-0.5000000000000004,-0.888057322629493,-0.4597327394521046
2025-09-03 17:00:00,-1.108390680430826,-0.8013002504761008,-1.0763150986945988,1.447557843612968,17,0,2,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 17:15:00,-1.0150854274372998,-0.7383386966647558,-1.208741643574114,1.453084576187071,17,15,2,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 17:30:00,-0.9217801744437736,-0.6753771428534111,-1.3411681884536293,1.4586113087611738,17,30,2,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 17:45:00,-0.8284749214502474,-0.6124155890420662,-1.4735947333331447,1.464138041335277,17,45,2,246,-0.9659258262890683,-0.25881904510252063,-0.888057322629493,-0.4597327394521046
2025-09-03 18:00:00,-0.735169668456721,-0.5494540352307212,-1.489450506776011,1.464138041335277,18,0,2,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046
2025-09-03 18:15:00,-0.56191572592644,-0.4302933623808618,-1.489450506776011,1.2844594186131786,18,15,2,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046
2025-09-03 18:30:00,-0.3886617833961588,-0.3111326895310023,-1.3728797353393616,1.0992540633169776,18,30,2,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046
2025-09-03 18:45:00,-0.2154078408658778,-0.1919720166811429,-1.2563089639027123,0.9140487080207762,18,45,2,246,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046
2025-09-03 19:00:00,-0.0421538983355967,-0.0728113438312836,-1.1397381924660632,0.7288433527245752,19,0,2,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046
2025-09-03 19:15:00,0.1311000441946843,0.0463493290185758,-1.0231674210294142,0.5436379974283742,19,15,2,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046
2025-09-03 19:30:00,0.3043539867249655,0.1655100018684352,-0.9065966495927648,0.3584326421321728,19,30,2,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046
2025-09-03 19:45:00,0.4776079292552466,0.2846706747182945,-0.7900258781561156,0.1732272868359717,19,45,2,246,-0.9659258262890684,0.2588190451025203,-0.888057322629493,-0.4597327394521046
2025-09-03 20:00:00,0.6433380965367048,0.403831347568154,-0.6734551067194663,-0.0119780684602292,20,0,2,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 20:15:00,0.6433380965367048,0.4158951663037117,-0.4917858261504669,-0.0936153896997635,20,15,2,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 20:30:00,0.635814321287882,0.4279589850392692,-0.3101165455814675,-0.1752527109392977,20,30,2,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 20:45:00,0.628290546039059,0.440022803774827,-0.1284472650124681,-0.256890032178832,20,45,2,246,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046
2025-09-03 21:00:00,0.6207667707902361,0.4520866225103845,0.0532220155565312,-0.3385273534183663,21,0,2,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046
2025-09-03 21:15:00,0.6132429955414133,0.4641504412459423,0.2348912961255307,-0.4201646746579006,21,15,2,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046
2025-09-03 21:30:00,0.6057192202925904,0.4762142599814998,0.4165605766945301,-0.5018019958974349,21,30,2,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046
2025-09-03 21:45:00,0.5981954450437674,0.4882780787170576,0.5982298572635295,-0.5834393171369692,21,45,2,246,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046
2025-09-03 22:00:00,0.5981954450437674,0.5003418974526151,0.779899137832529,-0.6650766383765034,22,0,2,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046
2025-09-03 22:15:00,0.6343492057521422,0.5432297584189234,0.8506868096899269,-0.7305893772180792,22,15,2,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046
2025-09-03 22:30:00,0.6780267417093396,0.5861176193852317,0.9214744815473253,-0.796102116059655,22,30,2,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046
2025-09-03 22:45:00,0.7217042776665373,0.6290054803515399,0.9922621534047232,-0.8616148549012307,22,45,2,246,-0.5000000000000004,0.8660254037844384,-0.888057322629493,-0.4597327394521046
2025-09-03 23:00:00,0.7653818136237348,0.6718933413178482,1.0630498252621212,-0.9271275937428068,23,0,2,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046
2025-09-03 23:15:00,0.8090593495809324,0.7147812022841564,1.1338374971195195,-0.9926403325843824,23,15,2,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046
2025-09-03 23:30:00,0.8527368855381299,0.7576690632504646,1.2046251689769176,-1.0581530714259582,23,30,2,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046
2025-09-03 23:45:00,0.8964144214953274,0.8005569242167728,1.2754128408343155,-1.123665810267534,23,45,2,246,-0.25881904510252157,0.9659258262890681,-0.888057322629493,-0.4597327394521046
2025-09-04 00:00:00,0.8964144214953274,0.8005569242167728,1.2963650037337688,-1.123665810267534,0,0,3,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 00:15:00,0.7588118672496813,0.7166529730529266,1.2963650037337688,-1.0776633445513593,0,15,3,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 00:30:00,0.5775317770468377,0.589861160922772,1.246529494775824,-0.9661481399936088,0,30,3,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 00:45:00,0.396251686843994,0.4630693487926174,1.1966939858178791,-0.8546329354358582,0,45,3,247,0.0,1.0,-0.8958392907349089,-0.4443781781046134
2025-09-04 01:00:00,0.2149715966411504,0.3362775366624629,1.146858476859934,-0.7431177308781077,1,0,3,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 01:15:00,0.0336915064383066,0.2094857245323084,1.0970229679019894,-0.6316025263203572,1,15,3,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 01:30:00,-0.147588583764537,0.082693912402154,1.0471874589440444,-0.5200873217626067,1,30,3,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 01:45:00,-0.3288686739673806,-0.0440978997280006,0.9973519499860996,-0.4085721172048561,1,45,3,247,0.25881904510252074,0.9659258262890683,-0.8958392907349089,-0.4443781781046134
2025-09-04 02:00:00,-0.5101487641702245,-0.1224164599427076,0.9475164410281546,-0.2970569126471057,2,0,3,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 02:15:00,-0.5173739410846756,-0.1224164599427076,0.8310630071037255,-0.0923535737790112,2,15,3,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 02:30:00,-0.5245991179991265,-0.07394320802726,0.7146095731792963,0.1123497650890833,2,30,3,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 02:45:00,-0.5318242949135776,-0.0254699561118124,0.598156139254867,0.3170531039571778,2,45,3,247,0.49999999999999994,0.8660254037844387,-0.8958392907349089,-0.4443781781046134
2025-09-04 03:00:00,-0.5390494718280286,0.0230032958036351,0.4817027053304379,0.5217564428252723,3,0,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134
2025-09-04 03:15:00,-0.5462746487424797,0.0714765477190828,0.3652492714060087,0.7264597816933668,3,15,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134
2025-09-04 03:30:00,-0.5534998256569308,0.1199497996345304,0.2487958374815795,0.9311631205614614,3,30,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134
2025-09-04 03:45:00,-0.5607250025713817,0.168423051549978,0.1323424035571503,1.135866459429556,3,45,3,247,0.7071067811865476,0.7071067811865476,-0.8958392907349089,-0.4443781781046134
2025-09-04 04:00:00,-0.5607250025713817,0.1930221173161903,0.0158889696327212,1.3145503812968309,4,0,3,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134
2025-09-04 04:15:00,-0.5063657969186957,0.1930221173161903,-0.0939561113876244,1.3145503812968309,4,15,3,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134
2025-09-04 04:30:00,-0.4447814143515586,0.1691479311669551,-0.2038011924079701,1.2885309642960117,4,30,3,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134
2025-09-04 04:45:00,-0.3831970317844216,0.1452737450177198,-0.3136462734283158,1.2625115472951924,4,45,3,247,0.8660254037844386,0.5000000000000001,-0.8958392907349089,-0.4443781781046134
2025-09-04 05:00:00,-0.3216126492172845,0.1213995588684846,-0.4234913544486615,1.2364921302943732,5,0,3,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134
2025-09-04 05:15:00,-0.2600282666501475,0.0975253727192493,-0.5333364354690073,1.210472713293554,5,15,3,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134
2025-09-04 05:30:00,-0.1984438840830104,0.0736511865700141,-0.643181516489353,1.1844532962927348,5,30,3,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134
2025-09-04 05:45:00,-0.1368595015158734,0.0497770004207788,-0.7530265975096987,1.1584338792919155,5,45,3,247,0.9659258262890683,0.25881904510252074,-0.8958392907349089,-0.4443781781046134
